url,catalog_number,name,ids
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AMT125407Y,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501728
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AMT135415,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501729
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AMT105090MM,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501723
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AMT79115,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501736
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AMT62115,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501733
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AMT82207,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",856480
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AMT85207,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501737
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AMT92215,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501738
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AMT95215,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501740
https://www.rexnord.com/cmspages/getfile.aspx?guid=a75f0372-0f64-48ee-8f7f-56add82eb017,AN16,"Link-Belt B22400, B22500, B226000 Series Roller Bearings",486824
https://www.rexnord.com/cmspages/getfile.aspx?guid=a75f0372-0f64-48ee-8f7f-56add82eb017,AN15,"Link-Belt B22400, B22500, B226000 Series Roller Bearings",486823
https://www.rexnord.com/cmspages/getfile.aspx?guid=a75f0372-0f64-48ee-8f7f-56add82eb017,AN17,"Link-Belt B22400, B22500, B226000 Series Roller Bearings",486825
https://www.rexnord.com/cmspages/getfile.aspx?guid=a75f0372-0f64-48ee-8f7f-56add82eb017,AN19,"Link-Belt B22400, B22500, B226000 Series Roller Bearings",486827
https://www.rexnord.com/cmspages/getfile.aspx?guid=a75f0372-0f64-48ee-8f7f-56add82eb017,AN22,"Link-Belt B22400, B22500, B226000 Series Roller Bearings",486830
https://www.rexnord.com/cmspages/getfile.aspx?guid=a75f0372-0f64-48ee-8f7f-56add82eb017,AN24,"Link-Belt B22400, B22500, B226000 Series Roller Bearings",486831
https://www.rexnord.com/cmspages/getfile.aspx?guid=a75f0372-0f64-48ee-8f7f-56add82eb017,AN30,"Link-Belt B22400, B22500, B226000 Series Roller Bearings",486834
https://www.rexnord.com/cmspages/getfile.aspx?guid=a75f0372-0f64-48ee-8f7f-56add82eb017,AN26,"Link-Belt B22400, B22500, B226000 Series Roller Bearings",486832
https://www.rexnord.com/cmspages/getfile.aspx?guid=a75f0372-0f64-48ee-8f7f-56add82eb017,AN36,"Link-Belt B22400, B22500, B226000 Series Roller Bearings",486837
https://www.rexnord.com/cmspages/getfile.aspx?guid=a75f0372-0f64-48ee-8f7f-56add82eb017,AN32,"Link-Belt B22400, B22500, B226000 Series Roller Bearings",486835
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS10215,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501742
https://www.rexnord.com/cmspages/getfile.aspx?guid=a75f0372-0f64-48ee-8f7f-56add82eb017,AN40,"Link-Belt B22400, B22500, B226000 Series Roller Bearings",486839
https://www.rexnord.com/cmspages/getfile.aspx?guid=a75f0372-0f64-48ee-8f7f-56add82eb017,AN38,"Link-Belt B22400, B22500, B226000 Series Roller Bearings",486838
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS10307,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501744
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS106303,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",856932
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS106307,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",856931
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS11307,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501746
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS11311,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501747
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS116311,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",857182
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS12407Y,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501752
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS13415,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501754
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS126407,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",857356
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS136415,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",857957
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS16700,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501763
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS15515,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501759
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS5111,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501765
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS66115,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",854161
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS7115,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501767
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS7203,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501769
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS76203,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",854675
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS820-K3.25,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",845593
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS9208,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501774
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS9215,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501776
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS96212,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",856465
