ids,catalog_number,cad
2070467,7207 BEY/DGG130,none
2070465,NJ 406 MA/C3P,none
2070461,23236 CC/C2W33,none
2070471,7319 BEGAP,http://www.skf.com/cadDownload/02017062320354521361251192d056f/PARTserver02017062320354521361251192d056f.zip
2070463,61813/C3,none
2070466,NU 212 ECJ/C3,none
2070474,7407 BM/DGB,none
2070464,230/560 CAK/C3W33,none
2070472,23040 CCK/HA3C4W33,none
2070458,6312/C3S0,none
2070452,NNU 4940 B/SPC3W33,none
2070459,23056 CCK/W33,http://www.skf.com/cadDownload/02017062320355530661256192d056f/PARTserver02017062320355530661256192d056f.zip
2070460,23180 CAK/W33,http://www.skf.com/cadDownload/02017062320355540061258192d056f/PARTserver02017062320355540061258192d056f.zip
2070462,RNA 49/22,http://www.skf.com/cadDownload/02017062320355555661259192d056f/PARTserver02017062320355555661259192d056f.zip
2070495,SHR 28,none
2070445,22312 EK/VA759,none
2070457,6310 NR,http://www.skf.com/cadDownload/02017062320360101661267192d056f/PARTserver02017062320360101661267192d056f.zip
2070455,6216 NR,http://www.skf.com/cadDownload/02017062320360101661266192d056f/PARTserver02017062320360101661266192d056f.zip
2070450,Z 210,none
2070453,6011 NR,http://www.skf.com/cadDownload/02017062320360120361269192d056f/PARTserver02017062320360120361269192d056f.zip
2070456,6309-ZNR,http://www.skf.com/cadDownload/02017062320360142161271192d056f/PARTserver02017062320360142161271192d056f.zip
2070454,6017 NR,http://www.skf.com/cadDownload/02017062320360274761272192d056f/PARTserver02017062320360274761272192d056f.zip
2070439,IR 80X90X54,none
2070448,NNF 5048 ADA-2LSV,http://www.skf.com/cadDownload/02017062320360733461277192d056f/PARTserver02017062320360733461277192d056f.zip
2070437,IR 55X60X35,none
2070449,6304 NR,http://www.skf.com/cadDownload/02017062320360752161278192d056f/PARTserver02017062320360752161278192d056f.zip
2070435,K 28X33X13,none
2070436,IR 40X48X22,none
